item_id,condition,G,C,D,rescue,damage
sample_14,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_147,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_156,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_166,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_18,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_189,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_190,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_193,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_195,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_202,RANDOM_L27_D75_R1,-0.0025,-0.0024494949494949497,-0.01,0.0025,0.0025
sample_210,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_224,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_234,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_241,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_249,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_253,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_257,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_262,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_272,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_279,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_287,RANDOM_L27_D75_R1,-0.005,-0.0049747474747474756,0.0,0.0,0.005
sample_302,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_306,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_311,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_351,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_352,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_359,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_370,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_374,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_391,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_397,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_399,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_4,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_40,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_403,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_404,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_406,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_41,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_410,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_414,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_415,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_417,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_422,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_432,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_442,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_448,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_452,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_477,RANDOM_L27_D75_R1,0.0,0.0,0.01,0.0,0.01
sample_485,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_489,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_491,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_492,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_494,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_520,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_529,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_536,RANDOM_L27_D75_R1,0.0,7.575757575757581e-05,0.0,0.005,0.0
sample_538,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_543,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_560,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_564,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_571,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_575,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_584,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_603,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_61,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_613,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_623,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_635,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_638,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_648,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_651,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_664,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_668,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_679,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_682,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_686,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_693,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_695,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_699,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_705,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_727,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_75,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_750,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_756,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_766,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_769,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_770,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_772,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_775,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_792,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_799,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_84,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_86,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_92,RANDOM_L27_D75_R1,0.0,0.0,0.0,0.0,0.0
sample_99,RANDOM_L27_D75_R1,0.0,0.00010101010101010079,0.0,0.0,0.0
sample_104,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_12,RANDOM_L27_D75_R2,-0.005,-0.005176767676767677,0.0,0.0,0.005
sample_122,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_124,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_133,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_14,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_147,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_156,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_166,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_18,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_189,RANDOM_L27_D75_R2,0.01,0.009797979797979799,0.01,0.01,0.0
sample_190,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_193,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_195,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_202,RANDOM_L27_D75_R2,0.0,-0.0001262626262626262,0.0,0.005,0.0
sample_210,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_224,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_234,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_241,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_249,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_253,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_257,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_262,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_272,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_279,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_287,RANDOM_L27_D75_R2,0.0,-0.0001262626262626262,0.0,0.005,0.0
sample_302,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_306,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_311,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_351,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_352,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_359,RANDOM_L27_D75_R2,0.01,0.009797979797979799,0.01,0.01,0.0
sample_370,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_374,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_391,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_397,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_399,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_4,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_40,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_403,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_404,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_406,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_41,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_410,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_414,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_415,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_417,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_422,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_432,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_442,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_448,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_452,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_477,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_485,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_489,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_491,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_492,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_494,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_520,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_529,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_536,RANDOM_L27_D75_R2,0.0,-0.0001262626262626262,0.0,0.005,0.0
sample_538,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_543,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_560,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_564,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_571,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_575,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_584,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_603,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_61,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_613,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_623,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_635,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_638,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_648,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_651,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_664,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_668,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_679,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_682,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_686,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_693,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_695,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_699,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_705,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_727,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_75,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_750,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_756,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_766,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_769,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_770,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_772,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_775,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_792,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_799,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_84,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_86,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_92,RANDOM_L27_D75_R2,0.0,0.0,0.0,0.0,0.0
sample_99,RANDOM_L27_D75_R2,0.0,-0.00030303030303030325,0.0,0.0,0.0
sample_104,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_12,RANDOM_L27_D75_R3,0.0,-5.050505050505083e-05,0.0,0.005,0.0
sample_122,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_124,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_133,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_14,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_147,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_156,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_166,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_18,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_189,RANDOM_L27_D75_R3,0.005,0.004898989898989899,0.0,0.005,0.0
sample_190,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_193,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_195,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_202,RANDOM_L27_D75_R3,-0.005,-0.005101010101010102,0.0,0.0,0.005
sample_210,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_224,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_234,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_241,RANDOM_L27_D75_R3,0.0,0.0,0.01,0.0,0.01
sample_249,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_253,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_257,RANDOM_L27_D75_R3,0.01,0.00994949494949495,0.01,0.01,0.0
sample_262,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_272,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_279,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_287,RANDOM_L27_D75_R3,0.0,-5.050505050505083e-05,0.0,0.005,0.0
sample_302,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_306,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_311,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_351,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_352,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_359,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_370,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_374,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_391,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_397,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_399,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_4,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_40,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_403,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_404,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_406,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_41,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_410,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_414,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_415,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_417,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_422,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_432,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_442,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_448,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_452,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_477,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_485,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_489,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_491,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_492,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_494,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_520,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_529,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_536,RANDOM_L27_D75_R3,-0.0025,-0.002575757575757576,-0.01,0.0025,0.0025
sample_538,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_543,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_560,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_564,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_571,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_575,RANDOM_L27_D75_R3,0.01,0.00994949494949495,0.01,0.01,0.0
sample_584,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_603,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_61,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_613,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_623,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_635,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_638,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_648,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_651,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_664,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_668,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_679,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_682,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_686,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_693,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_695,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_699,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_705,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_727,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_75,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_750,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_756,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.005
sample_766,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_769,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_770,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_772,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_775,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_792,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_799,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_84,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_86,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
sample_92,RANDOM_L27_D75_R3,0.0,0.0,0.0,0.0,0.0
sample_99,RANDOM_L27_D75_R3,0.0,-0.00015151515151515162,0.0,0.0,0.0
